,Unnamed: 0,title,price,link_item,index,discount,sales,brand,category,revenue
308,308,Điện thoại Samsung Galaxy S22 Plus 5G (8GB/128GB) - Hàng chính hãng - ĐÃ KÍCH HOẠT BẢO HÀNH ĐIỆN TỬ,46000000,https://tiki.vn/dien-thoai-samsung-galaxy-s22-plus-5g-8gb-128gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p168055450.html?spid=216714974,,-6%,,,smartphone,
309,309,Điện thoại Samsung Galaxy S23 Plus 8GB/512GB Đen - Hàng chính hãng,56000000,https://tiki.vn/dien-thoai-samsung-galaxy-s23-plus-8gb-512gb-den-hang-chinh-hang-p225247922.html?spid=225961868,,-5%,,,smartphone,
310,310,Điện Thoại Samsung Galaxy A33 5G (6GB/128GB) - Hàng Chính Hãng - Đã kích hoạt bảo hành điện tử,13600000,https://tiki.vn/dien-thoai-samsung-galaxy-a33-5g-6gb-128gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p177141832.html?spid=216715206,,-2%,,,smartphone,
311,311,Điện thoại Samsung Galaxy S23 8GB/128GB Xanh lục - Hàng chính hãng,33350000,https://tiki.vn/dien-thoai-samsung-galaxy-s23-8gb-128gb-xanh-luc-hang-chinh-hang-p225264029.html?spid=225961848,,-6%,,,smartphone,
312,312,Điện Thoại Samsung Galaxy A34 5G (8GB/128GB) ĐKH - Hàng Chính Hãng,14328000,https://tiki.vn/dien-thoai-samsung-galaxy-a34-5g-8gb-128gb-dkh-hang-chinh-hang-p251407092.html?spid=262512886,,,,,smartphone,
313,313,Điện thoại Samsung Galaxy S23 5G (8GB/128GB) - Hàng chính hãng,33350000,https://tiki.vn/dien-thoai-samsung-galaxy-s23-8gb-128gb-hang-chinh-hang-p216171796.html?spid=217088030,,,,,smartphone,
314,314,Điện thoại Samsung Galaxy S23 8GB 256GB - Hàng chính hãng,36250000,https://tiki.vn/dien-thoai-samsung-galaxy-s23-8gb-256gb-hang-chinh-hang-p242635843.html?spid=252718619,,,,,smartphone,
315,315,Điện thoại Samsung Galaxy Z Flip 4 5G 128GB Vàng - Hàng chính hãng,45102000,https://tiki.vn/dien-thoai-samsung-galaxy-z-flip-4-5g-128gb-vang-hang-chinh-hang-p193208070.html?spid=212606881,,,,,smartphone,
316,316,Điện thoại Samsung Galaxy S23 Plus 8GB/256GB Kem - Hàng chính hãng,50000000,https://tiki.vn/dien-thoai-samsung-galaxy-s23-plus-8gb-256gb-kem-hang-chinh-hang-p225241398.html?spid=225961853,,,,,smartphone,
317,317,Điện thoại Samsung Galaxy Z Flip4 5G (8 GB/256 GB) - Hàng chính hãng,44400000,https://tiki.vn/dien-thoai-samsung-galaxy-z-flip4-5g-8-gb-256-gb-hang-chinh-hang-p196200197.html?spid=208497444,,,,,smartphone,
318,318,Điện thoại Samsung Galaxy S23 Plus 8GB/256GB Xanh lục - Hàng chính hãng,50000000,https://tiki.vn/dien-thoai-samsung-galaxy-s23-plus-8gb-256gb-xanh-luc-hang-chinh-hang-p225251266.html?spid=225961854,,,,,smartphone,
319,319,Điện thoại Samsung Galaxy S23 Plus 8GB/512GB Kem - Hàng chính hãng,56000000,https://tiki.vn/dien-thoai-samsung-galaxy-s23-plus-8gb-512gb-kem-hang-chinh-hang-p225242723.html?spid=225961849,,,,,smartphone,
320,320,Điện thoại Samsung Galaxy Z Flip4 5G - Hàng chính hãng,40500000,https://tiki.vn/dien-thoai-samsung-galaxy-z-flip4-5g-hang-chinh-hang-p225957987.html?spid=225958006,,,,,smartphone,
321,321,Điện thoại Samsung Galaxy Z Flip 4 5G 256GB Tím - Hàng chính hãng,44400000,https://tiki.vn/dien-thoai-samsung-galaxy-z-flip-4-5g-256gb-tim-hang-chinh-hang-p193208254.html?spid=212606923,,,,,smartphone,
322,322,Điện Thoại Samsung Galaxy S23+ 5G - Hàng Chính Hãng,36000000,https://tiki.vn/dien-thoai-samsung-galaxy-s23-5g-hang-chinh-hang-p225960096.html?spid=225960105,,,,,smartphone,
323,323,Điện thoại Samsung Galaxy A04s 4/64GB - Hàng chính hãng,5980000,https://tiki.vn/dien-thoai-samsung-galaxy-a04s-4-64gb-hang-chinh-hang-p208193462.html?spid=252718623,,,,,smartphone,
324,324,Điện Thoại Samsung A33 5G 6GB/128GB - Hàng Chính Hãng,13600000,https://tiki.vn/dien-thoai-samsung-a33-5g-6gb-128gb-hang-chinh-hang-p174422886.html?spid=205980824,,,,,smartphone,
325,325,Điện thoại Samsung Galaxy S23 Ultra 8GB/256GB Xanh lục - Hàng chính hãng,60142000,https://tiki.vn/dien-thoai-samsung-galaxy-s23-ultra-8gb-256gb-xanh-luc-hang-chinh-hang-p225228869.html?spid=249347758,,,,,smartphone,
326,326,Điện Thoại Samsung Galaxy Z Flip 4 (8GB/128GB) - ĐÃ KÍCH HOẠT ĐIỆN TỬ - Hàng Chính Hãng,45102000,https://tiki.vn/dien-thoai-samsung-galaxy-z-flip-4-8gb-128gb-da-kich-hoat-dien-tu-hang-chinh-hang-p196094112.html?spid=216983822,,,,,smartphone,
327,327,Điện thoại Samsung Galaxy A04s (4G+64G) A047F Đen - Hàng Chính Hãng (chỉ giao HN và một số khu vực),5980000,https://tiki.vn/dien-thoai-samsung-galaxy-a04s-4g-64g-a047f-den-p198732256.html?spid=204320132,,,,,smartphone,
328,328,Điện Thoại Samsung Galaxy A04 (3GB/32GB) - Hàng Chính Hãng,4800000,https://tiki.vn/dien-thoai-samsung-galaxy-a04-3gb-32gb-hang-chinh-hang-p213587929.html?spid=225919088,,,,,smartphone,
329,329,Điện thoại Samsung Galaxy A33 (5G) A336 (6 GB/128 GB)- Hàng chính hãng,14000000,https://tiki.vn/dien-thoai-samsung-galaxy-a33-5g-a336-6-gb-128-gb-hang-chinh-hang-p189937243.html?spid=196285880,,,,,smartphone,
330,330,Điện thoại Samsung Galaxy Z Flip4 5G (8GB/256GB) - Hàng chính hãng,44400000,https://tiki.vn/dien-thoai-samsung-galaxy-z-flip4-5g-8gb-256gb-hang-chinh-hang-p196200655.html?spid=208497436,,,,,smartphone,
331,331,Điện Thoại Samsung Galaxy A05 (6GB/128GB) - Hàng Chính Hãng,6474000,https://tiki.vn/dien-thoai-samsung-galaxy-a05-6gb-128gb-hang-chinh-hang-p273640492.html?spid=273640515,,,,,smartphone,
332,332,Điện Thoại Samsung Galaxy A15 5G (8GB/256GB) - Hàng Chính Hãng,12330000,https://tiki.vn/dien-thoai-samsung-galaxy-a15-5g-8gb-256gb-hang-chinh-hang-p273820465.html?spid=273820471,,,,,smartphone,
333,333,Điện Thoại Samsung Galaxy A05 (4GB/64GB) - Hàng Chính Hãng,6050000,https://tiki.vn/dien-thoai-samsung-galaxy-a05-4gb-64gb-hang-chinh-hang-p273636845.html?spid=273636855,,,,,smartphone,
334,334,Điện Thoại Samsung A15 8GB/128GB - Hàng Chính Hãng,9058000,https://tiki.vn/dien-thoai-samsung-a15-8gb-128gb-hang-chinh-hang-p273718967.html?spid=273718971,,,1.0,,smartphone,9058000.0
335,335,Điện Thoại Samsung Galaxy A15 (8GB/128GB) - Hàng Chính Hãng,9380000,https://tiki.vn/dien-thoai-samsung-galaxy-a15-8gb-128gb-hang-chinh-hang-p273906665.html?spid=273906669,,,,,smartphone,
336,336,Điện thoại Samsung Galaxy A15 (8GB/128GB) - Hàng chính hãng - Đã kích hoạt bảo hành điện tử,9380000,https://tiki.vn/die-n-thoa-i-samsung-galaxy-a15-8gb-128gb-ha-ng-chi-nh-ha-ng-da-ki-ch-hoa-t-ba-o-ha-nh-die-n-tu-p273774937.html?spid=273786448,,,,,smartphone,
337,337,Điện Thoại Samsung Galazy A25 5G (6GB/128GB),12580000,https://tiki.vn/dien-thoai-samsung-galazy-a25-5g-6gb-128gb-p273610368.html?spid=273610760,,,1.0,,smartphone,12580000.0
338,338,Điện thoại Samsung A05 4GB - hàng chính hãng,6224000,https://tiki.vn/dien-thoai-samsung-a05-4gb-hang-chinh-hang-p273185467.html?spid=273550749,,,,,smartphone,
339,339,Điện thoại Samsung Galaxy Z Flip4 5G (8GB/128GB) - Hàng chính hãng,40500000,https://tiki.vn/dien-thoai-samsung-galaxy-z-flip4-5g-8gb-128gb-hang-chinh-hang-p196562133.html?spid=208497477,,,,,smartphone,
340,340,Điện Thoại Samsung Galaxy A15 (8GB/256GB) - Hàng Chính Hãng,10950000,https://tiki.vn/dien-thoai-samsung-galaxy-a15-8gb-256gb-hang-chinh-hang-p273819438.html?spid=273819440,,,,,smartphone,
341,341,Điện thoại Samsung Galaxy A15 LTE (8GB/128GB) - Hàng chính hãng,9980000,https://tiki.vn/dien-thoai-samsung-galaxy-a15-lte-8gb-128gb-hang-chinh-hang-p273683300.html?spid=273683306,,,,,smartphone,
342,342,Điện Thoại Samsung Galazy A15 LTE (8GB/128GB),9380000,https://tiki.vn/dien-thoai-samsung-galazy-a15-lte-8gb-128gb-p273610375.html?spid=273610756,,,17.0,,smartphone,159460000.0
343,343,Điện Thoại Samsung Galaxy A05 - Hàng Chính Hãng,6050000,https://tiki.vn/dien-thoai-samsung-galaxy-a05-hang-chinh-hang-p273610105.html?spid=273610113,,,,,smartphone,
344,344,Điện thoại Samsung Galaxy Z Flip4 5G - Hàng chính hãng,40500000,https://tiki.vn/dien-thoai-samsung-galaxy-z-flip4-5g-hang-chinh-hang-p225958846.html?spid=225958853,,,,,smartphone,
345,345,Điện Thoại Samsung Galaxy A25 5G 128GB - Hàng Chính Hãng,12900000,https://tiki.vn/dien-thoai-samsung-galaxy-a25-5g-128gb-hang-chinh-hang-p273820622.html?spid=273820626,,-2%,,,smartphone,
346,346,Điện Thoại Samsung A54 5G 8GB/256GB - Hàng Chính Hãng,15878000,https://tiki.vn/dien-thoai-samsung-a54-5g-8gb-256gb-hang-chinh-hang-p273664106.html?spid=273664112,,-31%,1.0,,smartphone,15878000.0
347,347,Điện Thoại TCL 40SE (4GB/128GB) - Hàng Chính Hãng,5180000,https://tiki.vn/dien-thoai-tcl-408se-4gb-128gb-hang-chinh-hang-p272163749.html?spid=272163751,,-24%,4.0,,smartphone,20720000.0
348,348,Điện Thoại TCL 40SE (6GB/256GB) - Hàng Chính Hãng,6500000,https://tiki.vn/dien-thoai-tcl-40se-8gb-256gb-hang-chinh-hang-p272179114.html?spid=272179116,,-19%,1.0,,smartphone,6500000.0
349,349,Điện Thoại TCL 408 (4GB/128GB) - Hàng Chính Hãng,4500000,https://tiki.vn/dien-thoai-tcl-408-4gb-128gb-hang-chinh-hang-p272161147.html?spid=272161152,,-25%,9.0,,smartphone,40500000.0
350,350,Điện thoại TCL 408 (4GB/64GB) - Hàng Chính Hãng,4180000,https://tiki.vn/dien-thoai-tcl-408-4gb-64gb-hang-chinh-hang-p272160688.html?spid=272160692,,-25%,1.0,,smartphone,4180000.0
351,351,Điện thoại chắc chắn Ulefone Power Armor 18T Ultra (chụp ảnh nhiệt Camera FLIR5G 512GB ROM +24GB RAM)- hàng chính hãng,31980000,https://tiki.vn/dien-thoai-chac-chan-ulefone-power-armor-18t-ultra-chup-anh-nhiet-camera-flir-5g-512gb-rom-24gb-ram-hang-chinh-hang-p273388474.html?spid=273388475,,,,,smartphone,
352,352,"Ulefone Armor X 5 ( chống nước,chống va đập,pin 5.000mAh ) hàng chính hãng",6980000,https://tiki.vn/ulefone-armor-x-chong-nuoc-chong-va-dap-pin-5-500mah-hang-chinh-hang-p29931445.html?spid=29931447,,,135.0,,smartphone,942300000.0
353,353,"Điện thoại chắc chắn Ulefone Armor X12 Pro(Ram 4GB, Rom 64GB, chống nước,chống va đập,IP68/IP69K, Android 13,CPU MediaTek Helio G36 Octa Core,MÀN HÌNH 5,45 inch, Mạng: 4G, NFC)-hàng chính hãng",6980000,https://tiki.vn/dien-thoai-chac-chan-ulefone-armor-x12-pro-ram-4gb-rom-64gb-chong-nuoc-chong-va-dap-ip68-ip69k-android-13-cpu-mediatek-helio-g36-octa-core-man-hinh-5-45-inch-mang-4g-nfc-hang-chinh-hang-p271727840.html?spid=271727841,,,,,smartphone,
354,354,"Điện thoại chắc chắn Ulefone Armor X13, (Ram 12GB(6Gb+6Gb),Rom 64GB,chống nước,chống va đập IP68/IP69K, Android 13,CPU MediaTek Helio G36 Octa Core,Màn hình 6,52 inch, Mạng: 4G, NFC,OTG)-hàng chính hãng",7980000,https://tiki.vn/dien-thoai-chac-chan-ulefone-armor-x13-ram-6gb-rom-64gb-chong-nuoc-chong-va-dap-ip68-ip69k-android-13-cpu-mediatek-helio-g36-octa-core-man-hinh-6-52-inch-mang-4g-nfc-otg-hang-chinh-hang-p271730109.html?spid=271730110,,,1.0,,smartphone,7980000.0
355,355,"Điện thoại ulefone note 16 pro (Ram 16Gb(8+8),rom 128Gb,android 13 , camera 50MP,pin 4.400mAhm, Mở khóa vân tay, Mở khóa bằng khuôn mặt )-hàng chính hãng",11980000,https://tiki.vn/dien-thoai-ulefone-note-16-pro-ram-16gb-8-8-rom-128gb-android-13-camera-50mp-pin-4-400mahm-mo-khoa-van-tay-mo-khoa-bang-khuon-mat-hang-chinh-hang-p261964853.html?spid=261964854,,,,,smartphone,
356,356,"Điện thoại Ulefone Armor 13 (pin khủng,pin 13.200mAh, Ram 8Gb,Rom 256Gb,chống sốc,chống va đập,nội soi,tia hồng ngoại,tia lade,loa to,học online)- hàng chính hãng",19980000,https://tiki.vn/dien-thoai-ulefone-armor-13-pin-khung-pin-13-200mah-ram-8gb-rom-256gb-chong-soc-chong-va-dap-noi-soi-tia-hong-ngoai-tia-lade-loa-to-hoc-online-hang-chinh-hang-p273430216.html?spid=273430217,,,,,smartphone,
357,357,"Điện thoại Ulefone Armor 14 pro (chống nước,chống va đập,pin khủng,pin 10.000mAh,Ram 8Gb,Rom 128Gb)- hàng chính hãng",11980000,https://tiki.vn/dien-thoai-ulefone-armor-14-chong-nuoc-chong-va-dap-pin-khung-pin-10-000mah-ram-4gb-rom-64gb-p181266509.html?spid=181266510,,,6.0,,smartphone,71880000.0
358,358,"Điện thoại Ulefone armor 22(chống nước,chống va đập, Màn hình giọt nước 6,58 inch, RAM:8GB,Rom 128GB/256GB,Thẻ nhớ microSD Lên đến 512GB, Camera kép 64MP + 64MP)- hàng chính hãng",11980000,https://tiki.vn/dien-thoai-ulefone-armor-22-chong-nuoc-chong-va-dap-man-hinh-giot-nuoc-6-58-inch-ram-8gb-rom-128gb-256gb-the-nho-microsd-len-den-512gb-camera-kep-64mp-64mp-hang-chinh-hang-p273360836.html?spid=273360837,,,,,smartphone,
359,359,"ulefone Armor 24 (TIÊU CHUẨN MIL-STD-810H ,IP69K, chống nước ,chống sốc,pin 22000mah , màn hình6,78 inch, NFC, Ram24GB(12Gb+12Gb),rom 256GB)-hàng chính hãng",15980000,https://tiki.vn/ulefone-armor-24-tieu-chuan-mil-std-810h-ip69k-chong-nuoc-chong-soc-pin-22000mah-man-hinh6-78-inch-nfc-ram24gb-12gb-12gb-rom-256gb-p273366296.html?spid=273366297,,,,,smartphone,
360,360,"Điện thoại Ulefone Power Armor 19T (Camera chụp ảnh nhiệt FLIR , RAM 17GB + ROM 256GB , Helio G99,sạc nhanh 66W,pin 9600mAh,chống nước,chống sốc)-hàng chính hãng",25980000,https://tiki.vn/dien-thoai-ulefone-power-armor-19t-camera-chup-anh-nhiet-flir-ram-17gb-rom-256gb-helio-g99-sac-nhanh-66w-pin-9600mah-chong-nuoc-chong-soc-hang-chinh-hang-p273398867.html?spid=273398868,,,,,smartphone,
361,361,"Điện Thoại ulefone armor 21(Loa to 122dB Speaker ,pin 9600mAh,sạc nhanh 33W,Màn hình 6.58 in,camera chính 64MP,ban đêm 24MP,Ram 16Gb(8+8),rom 256Gb, điều khiển từ xa đa năng)- hàng chính hãng",13980000,https://tiki.vn/dien-thoai-ulefone-armor-21-loa-to-122db-speaker-pin-9600mah-sac-nhanh-33w-man-hinh-6-58-in-camera-chinh-64mp-ban-dem-24mp-ram-16gb-8-8-rom-256gb-dieu-khien-tu-xa-da-nang-hang-chinh-hang-p273389282.html?spid=273389283,,,,,smartphone,
362,362,"Điện thoại Ulefone armor 14 (Ram 4Gb,Rom 64Gb, Pin khủng,pin 10.000mAh,sạc không dây,chống nước,chống va đập,Màn hình 6,52 Inch,camera 20MP) – hàng chính hãng",9980000,https://tiki.vn/dien-thoai-ulefone-armor-14-pro-ram-6gb-rom-128gb-pin-khung-pin-10-000mah-sac-khong-day-chong-nuoc-chong-va-dap-man-hinh-6-52-inch-camera-20mp-hang-chinh-hang-p188084558.html?spid=188084559,,,,,smartphone,
363,363,"Điện thoại Ulefone Armor 18T (Ram 12Gb,Rom 256Gb,Camera 108MP,camera nhiệt FLIR,Pin 9600 mAh,5G,chống nước,chống va đập)-hàng chính hãng",29980000,https://tiki.vn/dien-thoai-ulefone-armor-18t-ram-12gb-rom-256gb-camera-108mp-camera-nhiet-flir-pin-9600-mah-5g-chong-nuoc-chong-va-dap-hang-chinh-hang-p273398391.html?spid=273398392,,,,,smartphone,
364,364,"Điện thoại siêu bền Ulefone Power Armor X11(chống nước,chống va đập , Ram8 GB(4gb+4gb),Rom 32 GB, NFC, Helio G25, WiFi 2.4G/5G, Pin 8150 Mah,)-hàng chính hãng",6580000,https://tiki.vn/dien-thoai-sieu-ben-ulefone-power-armor-x11-chong-nuoc-chong-va-dap-ram8-gb-4gb-4gb-rom-32-gb-nfc-helio-g25-wifi-2-4g-5g-pin-8150-mah-hang-chinh-hang-p273650151.html?spid=273650152,,,,,smartphone,
365,365,[Mới] Điện thoại vivo V29e 5G (8GB/256GB) - Hàng Chính Hãng - Camera Selfie 50 MP - Vòng Sáng Aura 2.0 - Màn hình AMOLED 6.67,17380000,https://tiki.vn/moi-dien-thoai-vivo-v29e-5g-8gb-256gb-camera-selfie-50-mp-vong-sang-aura-2-0-man-hinh-amoled-6-67-p272909668.html?spid=272909673,,-3%,2.0,,smartphone,34760000.0
366,366,Điện thoại vivo Y22s (8GB - 128GB) - Hàng Chính Hãng,9980000,https://tiki.vn/dien-thoai-vivo-y22s-8gb-128gb-hang-chinh-hang-p195323206.html?spid=195323208,,-17%,4.0,,smartphone,39920000.0
367,367,[MỚI] Điện thoại vivo Y17s - Hàng chính hãng - Camera 50MP - Pin 5000 mAh - Sạc nhanh- RAM mở rộng đến 8GB,7580000,https://tiki.vn/moi-dien-thoai-vivo-y17s-camera-50mp-pin-5000-mah-sac-nhanh-ram-mo-rong-den-8gb-p272113804.html?spid=272117302,,-5%,4.0,,smartphone,30320000.0
368,368,Điện thoại Vivo Y36 (8GB/128GB) - Hàng Chính Hãng - Camera 50MP - Sạc Nhanh 44W,10980000,https://tiki.vn/moi-dien-thoai-vivo-y36-8gb-128gb-hang-chinh-hang-camera-50mp-sac-nhanh-44w-p270510406.html?spid=270510408,,-13%,2.0,,smartphone,21960000.0
369,369,Điện thoại VIVO Y02t - Hàng chính hãng - Pin Khủng 5000mAh - Màn hình 6.51HD,5580000,https://tiki.vn/dien-thoai-vivo-y02t-gia-du-kien-hang-chinh-hang-p264051058.html?spid=264051060,,-15%,3.0,,smartphone,16740000.0
370,370,Điện thoại Vivo Y33s (8GB/128GB) - Hàng chính hãng,12138000,https://tiki.vn/dien-thoai-vivo-y33s-8gb-128gb-hang-chinh-hang-p158895857.html?spid=158895861,,-20%,4.0,,smartphone,48552000.0
371,371,Điện thoại Vivo Y02s (3GB/32GB) - Hàng Chính Hãng,5598000,https://tiki.vn/dien-thoai-vivo-y02s-3gb-32gb-hang-chinh-hang-p205113403.html?spid=205113405,,-20%,,,smartphone,
372,372,Điện Thoại Vivo Y02s (3GB/32GB) - Hàng Chính Hãng,5598000,https://tiki.vn/dien-thoai-vivo-y02s-3gb-32gb-hang-chinh-hang-p193263880.html?spid=248617427,,-16%,1.0,,smartphone,5598000.0
373,373,Điện Thoại di động vivo Y16 (4GB/128GB) - Hàng Chính Hãng,7580000,https://tiki.vn/dien-thoai-vivo-y16-4gb-128gb-hang-chinh-hang-p196193895.html?spid=196193897,,-42%,4.0,,smartphone,30320000.0
374,374,Điện Thoại Vivo V25 Pro 5G (8GB/128GB) - Hàng Chính Hãng,16180000,https://tiki.vn/dien-thoai-vivo-v25-pro-5g-8gb-128gb-hang-chinh-hang-p202269832.html?spid=202332195,,,2.0,,smartphone,32360000.0
375,375,Điện thoại Xiaomi Redmi Note 12S 4G (8GB/256GB) - Hàng chính hãng,9580000,https://tka.tiki.vn/pixel/pixel?data=by-ofrnwAotf48Pq41OuDb3fkm3XBAUOnQJXIqSkJUbZJD3y_oKTNumAx3hvN1AwQnmEEj4K2-EaR9rY4-2ckiGKMY8dwkveWP5AbnJEIXE1AuKAXIsGZIl-96Oqs9DezBF4IIVWRzQrigjO_MyIHcqG3tO4Blm0u1btfIoMh6anOuj_mM36YCsCj_JMLf3ncO6tu6lN8AFuE1KY_G_wkYZDJ_atCr4yDKEfFCkdH7VLCvrQPO-8lQBzaUyjFdr_fgrKdyJ7sKnotDO7HMiPTo4htWDWOr2vqQ8h36c-VNCuj19cXZDbRRs7M2uA2pQy1OBEjfjVa8SkYMEBUqRw7sKfcNXfwhHW8PJbZ1Ow8nHYdke2oENvcP9VB7ef3mn7jSUYBieO9oGjwPf5o-Q0v07iFmZmQb83GDHv24DLu7kYf4Re3oWjMbN7hF0BaYII8OEJYwLAHpTZml4hzWAoPnteR8nQolNXzSTDvnUO-cQF5ivXiF6fo8h3c7uA3NtO9gydy-tAjj2UJJST2K-HnmyQJ_ZzpzCn9tkFFj5EYEuaE_FtHaDs6_1y-u9YFJufgIoV_X8aLnDwfOeYoXJi6fu-xLGOr5IR7RSmEcnAAImN8e1utqK2ygptoudtG4IBvdvjMTlALBWFjWh4qeSM3eM2aBrqfo8YGpTvJADwqWeGKiGGglkGdXA4VclCrN6wps9Lq9JMsC6jmwAqtEroNMefUaCUwd6JWbSOsadOn6zgzWZXp-sZLV7dIisE2L48UQn-6rhgMvoQAHrH2D9WcuKZNCZC9n9OtEbV_jqK1r4yUEPT85hE2qDxnXs2D8o9U7k27Pujcr_z0myv03KzgWOj6Wzo_qjDYQIsQcGKekRlWStSUSFck8zlGugq5OLruhpQxGMtOF32QGqWI8k0c4R2D7t1zhp25Ka2vsDSaRaLohDP0QmFix5hP9Vfoe2omCIk9_IRqt28jz2FgZ__L5kJzF4HmeZiFk7X0icCqSQlnPWt0tH_RKMwu7XkT7JxmfF9tonaLA3s6w&reqid=LBNSVWEKUEyDiyM1&type=CLICK&pos=1,,-28%,58.0,,smartphone,555640000.0
376,376,Điện thoại Xiaomi Redmi 9A (2GB/32GB),3500000,https://tiki.vn/dien-thoai-xiaomi-redmi-9a-2gb-32gb-hang-chinh-hang-p57809866.html?spid=196161253,,-30%,5000.0,,smartphone,17500000000.0
377,377,Điện thoại Xiaomi Redmi Note 12 (8GB/128GB) - Hàng chính hãng,8300000,https://tiki.vn/dien-thoai-xiaomi-redmi-note-12-8gb-128gb-hang-chinh-hang-p271046571.html?spid=271046583,,-13%,92.0,,smartphone,763600000.0
378,378,Điện thoại Xiaomi Redmi 10 2022 (4GB/128GB) - Hàng chính hãng,5500000,https://tiki.vn/dien-thoai-xiaomi-redmi-10-2022-4gb-128gb-hang-chinh-hang-p272151221.html?spid=272151254,,-31%,43.0,,smartphone,236500000.0
379,379,Điện thoại Xiaomi Redmi Note 12 (4GB/128GB) - Hàng chính hãng,6980000,https://tiki.vn/dien-thoai-xiaomi-redmi-note-12-4gb-128gb-hang-chinh-hang-p250109584.html?spid=271046178,,-30%,80.0,,smartphone,558400000.0
380,380,Điện thoại Xiaomi Redmi Note 10 JE 5G 4GB/64GB - Màn 90HZ - Chống Nước IP68 - Hàng Nhập Khẩu - Bản quốc tế,4750000,https://tiki.vn/dien-thoai-xiaomi-redmi-note-10-je-5g-4gb-64gb-man-90hz-chong-nuoc-ip68-hang-nhap-khau-ban-quoc-te-p230155305.html?spid=230155311,,-40%,98.0,,smartphone,465500000.0
381,381,Điện thoại Xiaomi Redmi Note 12 (8GB/128GB) - Hàng chính hãng,8800000,https://tiki.vn/dien-thoai-xiaomi-redmi-note-12-8gb-128gb-hang-chinh-hang-p250111470.html?spid=250111476,,-24%,70.0,,smartphone,616000000.0
382,382,Điện Thoại Xiaomi Redmi 12C 4GB/64GB - Hàng Chính Hãng,4980000,https://tiki.vn/dien-thoai-xiaomi-redmi-12c-4gb-64gb-hang-chinh-hang-p244308977.html?spid=248172324,,-31%,116.0,,smartphone,577680000.0
383,383,Điện thoại Xiaomi Redmi Note 10T 5G 4GB/64GB - Màn 90HZ - Chống Nước IP68 - Hàng Nhập Khẩu - Bản quốc tế,4888000,https://tiki.vn/dien-thoai-xiaomi-redmi-note-10t-5g-4gb-64gb-man-90hz-chong-nuoc-ip68-hang-nhap-khau-ban-quoc-te-p230157205.html?spid=230157209,,-42%,55.0,,smartphone,268840000.0
384,384,Điện thoại Xiaomi Redmi 10C (4GB/128GB),5900000,https://tiki.vn/dien-thoai-xiaomi-redmi-10c-4gb-128gb-hang-chinh-hang-p171897574.html?spid=216003203,,-33%,257.0,,smartphone,1516300000.0
385,385,Điện thoại Xiaomi Redmi A1 (2GB/32GB),3300000,https://tiki.vn/dien-thoai-xiaomi-redmi-a1-2gb-32gb-hang-chinh-hang-p198648645.html?spid=198648647,,-34%,159.0,,smartphone,524700000.0
386,386,Điện thoại Xiaomi Redmi 12C (3GB/32GB) - Hàng chính hãng,4018000,https://tiki.vn/dien-thoai-xiaomi-redmi-12c-3gb-32gb-hang-chinh-hang-p248590019.html?spid=248590023,,-44%,49.0,,smartphone,196882000.0
387,387,Điện thoại Xiaomi Redmi Note 12S 4G (8GB/256GB) - Hàng chính hãng,9580000,https://tiki.vn/dien-thoai-xiaomi-redmi-note-12s-4g-8gb-128gb-hang-chinh-hang-p259542697.html?spid=259542703,,-28%,58.0,,smartphone,555640000.0
