,Unnamed: 0,title,price,link_item,discount,sales,revenue
322,31,"[Hộp 12 cái] Bao cao su Kimono Dotted - Mỏng 0,03mm, điểm nổi kèm 1 chiếc BCS Gun Super Thin",110000,https://tiki.vn/hop-12-cai-bao-cao-su-kimono-dotted-mong-0-03mm-diem-noi-kem-1-chiec-bcs-gun-super-thin-p141096068.html?spid=141096070,,,
323,32,[Hộp 10 cái] Bao cao su Shell Play Cocks 6 tính năng,450000,https://tiki.vn/hop-10-cai-bao-cao-su-shell-play-cocks-6-tinh-nang-p272415779.html?spid=272415781,,,
324,33,"[Hộp 10 cái] Bao cao su Shell Tropical Prolong kéo dài thời gian, hương hoa quả nhiệt đới",280000,https://tiki.vn/hop-10-cai-bao-cao-su-shell-tropical-prolong-huong-hoa-qua-nhiet-doi-p272415697.html?spid=272415699,,,
325,34,"[Hộp 10 cái] Bao cao su Shell Cool Prolong kéo dài thời gian, bạc hà mát lạnh kèm 1 chiếc BCS Gun Super Thin",280000,https://tiki.vn/hop-10-cai-bao-cao-su-shell-cool-prolong-bac-ha-mat-lanh-kem-1-chiec-bcs-gun-super-thin-p272415048.html?spid=272415050,,,
326,36,[1 cái dùng thử] Bao cao su thiết kế mỏng ôm sát LifeStyles Classic,12000,https://tiki.vn/1-cai-dung-thu-bao-cao-su-thiet-ke-mong-om-sat-lifestyles-classic-p217549597.html?spid=217549598,,68.0,816000.0
327,37,Gel bôi trơn cao cấp chiết xuất thiên nhiên Sagami Original (60g),152000,https://tiki.vn/gel-boi-tron-cao-cap-chiet-xuat-thien-nhien-sagami-original-60g-p169606552.html?spid=187829712,,,
328,38,"Gel bôi trơn gốc nước Pjur Aqua 2ml không chứa chất béo, dầu hoặc nước hoa dưỡng ẩm bao vệ da",23750,https://tiki.vn/gel-boi-tron-goc-nuoc-pjur-aqua-2ml-khong-chua-chat-beo-dau-hoac-nuoc-hoa-duong-am-bao-ve-da-p251443208.html?spid=251443209,,9.0,213750.0
329,39,Hộp 10 Cái Bao Cao Su SAGAMI Xtreme Feel Long - Mẫu Mới - MADE IN JAPAN - Hàng Chính Hãng,71000,https://tiki.vn/hop-10-cai-bao-cao-su-sagami-xtreme-feel-long-mau-moi-made-in-japan-hang-chinh-hang-p58989856.html?spid=187871208,,2.0,142000.0
330,0,Hộp 10 Cái Bao Cao Su SAGAMI Xtreme Feel Long - Mẫu Mới - MADE IN JAPAN - Hàng Chính Hãng,71000,https://tiki.vn/hop-10-cai-bao-cao-su-sagami-xtreme-feel-long-mau-moi-made-in-japan-hang-chinh-hang-p58989856.html?spid=187871208,-5%,2.0,142000.0
331,1,Bao cao su SAGAMI ORIGINAL 0.02 (HỘP 2),85500,https://tiki.vn/bao-cao-su-sagami-original-0-02-hop-2-p169606608.html?spid=187055499,-5%,,
332,2,Gel Sagami Nhật Bản Làm Bôi Trơn Quan Hệ - Tặng Bao Cao Su Sagami Hộp 3 Chiếc - Che Tên Sản Phẩm,250000,https://tiki.vn/gel-sagami-nhat-ban-lam-boi-tron-quan-he-tang-bao-cao-su-sagami-hop-3-chiec-che-ten-san-pham-p84841878.html?spid=84841879,-34%,2.0,500000.0
333,3,Bao Cao Su Durex Jeans (3s) - Nhiều Chất Bôi Trơn - Ôm Khít - Easy On - Nhập Khẩu Thái Lan,99000,https://tiki.vn/bao-cao-su-durex-jeans-3s-nhieu-chat-boi-tron-om-khit-easy-on-nhap-khau-thai-lan-p192199818.html?spid=192199819,-37%,,
334,4,Gel Bôi Trơn Durex Play Strawberry 100ml - Hương Dâu - Nhập Khẩu Thái Lan,270000,https://tiki.vn/gel-boi-tron-durex-play-strawberry-100ml-huong-dau-nhap-khau-thai-lan-p192178864.html?spid=192178865,-5%,,
335,5,Bao Cao Su Nhật Bản Nhiều Gel Bôi Trơn Jex Glamourous Butterfly Moist Type (Hộp 12c) - Che Tên Sản Phẩm,299000,https://tiki.vn/bao-cao-su-nhat-ban-nhieu-gel-boi-tron-jex-glamourous-butterfly-moist-type-hop-12c-che-ten-san-pham-p105144874.html?spid=105144875,-5%,5.0,1495000.0
336,6,Bao Cao Su Siêu Mỏng Durex Fetherlite Ultima (12s) - Size 52mm - Ôm Sát - Nhập Khẩu Thái Lan,265000,https://tiki.vn/bao-cao-su-sieu-mong-durex-fetherlite-ultima-12s-size-52mm-om-sat-nhap-khau-thai-lan-p195901418.html?spid=195901419,-10%,,
337,7,Bao Cao Su Cỡ Nhỏ Size 49mm Siêu Mỏng Power Men Tighter Ultrathin (Hộp 12 Chiếc) - Tặng Gel Gói Jex Nhật - Hàng Chính Hãng 100% - Che Tên Sản Phẩm,119000,https://tiki.vn/bao-cao-su-co-nho-size-49mm-sieu-mong-power-men-tighter-ultrathin-hop-12-chiec-tang-gel-goi-jex-nhat-hang-chinh-hang-100-che-ten-san-pham-p155108310.html?spid=155108311,-43%,3.0,357000.0
338,8,Gel bôi trơn Tâm Thiện Chí 25g và Bao cao su TTC Ultra thin Longer hộp 12 cái,99000,https://tiki.vn/gel-boi-tron-tam-thien-chi-25g-va-bao-cao-su-ttc-ultra-thin-longer-hop-12-cai-p271222263.html?spid=271222264,-21%,1.0,99000.0
339,9,Gel bôi trơn Tâm Thiện Chí 25g và Bao cao su TTC Real Fit size nhỏ hộp 12 cái,88000,https://tiki.vn/gel-boi-tron-tam-thien-chi-25g-va-bao-cao-su-ttc-real-fit-size-nho-hop-12-cai-p271088553.html?spid=271088554,-10%,,
340,10,Bcs cỡ nhỏ 49mm Sagami Miracle Fit (H5) - Thiết Kế 3D Ôm Khít - Siêu Mỏng - Không Mùi Cao Su - Nhập Khẩu Nhật Bản - Che Tên Sản Phẩm,70000,https://tiki.vn/bcs-co-nho-49mm-sagami-miracle-fit-h5-thiet-ke-3d-om-khit-sieu-mong-khong-mui-cao-su-nhap-khau-nhat-ban-che-ten-san-pham-p167649617.html?spid=167649618,-30%,2.0,140000.0
341,11,Bcs Kéo Dài Thời Gian Siêu Mỏng Durex Performa 12s - Thái Lan - Che Tên Sản Phẩm,190000,https://tiki.vn/bcs-keo-dai-thoi-gian-sieu-mong-durex-performa-12s-thai-lan-che-ten-san-pham-p253282539.html?spid=271224215,-37%,,
342,12,Bao Cao Su Durex Invisible Chính Hãng - Siêu Mỏng - Truyền Nhiệt Nhanh,190000,https://tiki.vn/bao-cao-su-durex-invisible-chinh-hang-sieu-mong-truyen-nhiet-nhanh-p199729185.html?spid=271224127,,,
343,13,Dầu Bôi Trơn Khi Quan Hệ Của Nhật Sagami - Gel Gốc Nước - Che Tên Sản Phẩm,152000,https://tiki.vn/dau-boi-tron-khi-quan-he-cua-nhat-sagami-gel-goc-nuoc-che-ten-san-pham-p170771043.html?spid=187829805,-46%,1.0,152000.0
344,14,Bao Cao Su Powermen Gia Đình Và Gel Bôi Trơn KLY 42gr,69000,https://tiki.vn/bao-cao-su-powermen-gia-dinh-va-gel-boi-tron-kly-42gr-p53408912.html?spid=53408913,-47%,4.0,276000.0
345,15,BAO CAO SU SUPPER THIN 12 chiếc,160000,https://tiki.vn/bao-cao-su-supper-thin-12-chiec-p56372973.html?spid=56372989,,19.0,3040000.0
346,16,Bao cao su Okamoto Roman 10s Gân Hoa Hồng,158000,https://tiki.vn/bao-cao-su-okamoto-roman-10s-gan-hoa-hong-p13781237.html?spid=13781238,,2.0,316000.0
347,17,Combo 2 hộp Bao cao su Kimono Green Siêu mỏng 0.03mm - Kéo dài thời gian - Loại 12 bao/hộp,289000,https://tiki.vn/combo-2-hop-bao-cao-su-kimono-green-sieu-mong-0-03mm-keo-dai-thoi-gian-loai-12-bao-hop-p184603279.html?spid=184603280,,,
348,18,[Hộp 3 cái] Bao cao su Shell Intense - Siêu mỏng 0.04mm,70000,https://tiki.vn/hop-3-cai-bao-cao-su-shell-intense-sieu-mong-0-04mm-p125404077.html?spid=125404079,,,
349,19,Bao Cao Su Powermen Longer Plus 3C Mẫu Cũ Lo3,49000,https://tiki.vn/bao-cao-su-powermen-longer-plus-3c-mau-cu-lo3-p2324113.html?spid=2357531,,42.0,2058000.0
350,20,Bao cao su DUREX Pleasuremax 56mm (3c ),40000,https://tiki.vn/bao-cao-su-durex-pleasuremax-56mm-3c-p273085295.html?spid=273085296,,,
351,21,"Bao cao su Fiesta siêu mỏng gân, gai, bo đầu – hộp 12 cái",105000,https://tiki.vn/bao-cao-su-sieu-mong-gan-gai-bo-dau-fiesta-ribbed-dotted-hop-12-cai-p133722098.html?spid=133722099,,,
352,22,Bao Cao Su Okamoto 0.03 Real Fit (Hộp 3 Gói),244000,https://tiki.vn/bao-cao-su-okamoto-0-03-real-fit-hop-3-goi-p541807.html?spid=7048135,,9.0,2196000.0
353,23,Bao Cao Su Okamoto Roman (Hộp 3 Gói),76000,https://tiki.vn/bao-cao-su-okamoto-roman-hop-3-goi-p541678.html?spid=13811436,,21.0,1596000.0
354,24,Bao cao su Sagami Spearmint - Hương bạc hà - Hộp 3 chiếc,66500,https://tiki.vn/bao-cao-su-sagami-spearmint-huong-bac-ha-hop-3-chiec-p165345712.html?spid=187878729,,1.0,66500.0
355,25,Bao Cao Su Sagami Xtreme Miracle Fit Ôm Khít Size Nhỏ Hộp 5 Chiếc Nhật Bản,47500,https://tiki.vn/bao-cao-su-sagami-xtreme-miracle-fit-om-khit-size-nho-hop-5-chiec-nhat-ban-p103456881.html?spid=187888753,,,
356,26,Bao Cao Su Okamoto Skinless Skin Orange Lubricated (Hộp 10 Gói),128000,https://tiki.vn/bao-cao-su-okamoto-skinless-skin-orange-lubricated-hop-10-goi-p541566.html?spid=13810067,,20.0,2560000.0
357,27,BAO CAO SU DUREX PERFORMA KÉO DÀI THỜI GIAN (HỘP 3 CÁI),85000,https://tiki.vn/bao-cao-su-durex-performa-keo-dai-thoi-gian-hop-3-cai-p151548455.html?spid=151548456,,8.0,680000.0
358,28,Bộ 3 Bao cao su Azodra 4 in 1 (12 chiếc / hộp) - Tặng 1 sản phẩm cùng loại,208000,https://tiki.vn/bo-3-bao-cao-su-azodra-4-in-1-12-chiec-hop-ta-ng-1-sa-n-pha-m-cu-ng-loa-i-p14248390.html?spid=17628245,,34.0,7072000.0
359,29,"[Hộp 12 cái] Bao cao su SO 3 in 1 - Siêu mỏng, gân và điểm nổi",144000,https://tiki.vn/hop-12-cai-bao-cao-su-so-3-in-1-sieu-mong-gan-va-diem-noi-p205988118.html?spid=205988120,,,
360,30,Bao cao su Tâm Thiện Chí Four in Love Bi chấm Kéo dài thời gian Hộp 3 cái,18000,https://tiki.vn/bao-cao-su-tam-thien-chi-four-in-love-bi-cham-keo-dai-thoi-gian-hop-3-cai-p270689994.html?spid=270689995,,,
361,31,Bao cao su Ritex EXTRA DUNN - Siêu mỏng Mềm mại Bền dai Hộp 3 chiếc JN-RI-EXTRADUNN3,74750,https://tiki.vn/bao-cao-su-retex-extra-dunn-sieu-mong-mem-mai-ben-dai-hop-3-chiec-jn-ri-extradunn3-p75978364.html?spid=75978365,,40.0,2990000.0
362,32,"[Hộp 12 cái] Bao cao su Muaisi 0.03 Ultrathin Vàng - Siêu mỏng, có hạt",63000,https://tiki.vn/hop-12-cai-bao-cao-su-muaisi-0-03-ultrathin-vang-sieu-mong-co-hat-p154448931.html?spid=155650936,,2.0,126000.0
363,33,Combo 1 Hộp Bao Cao Su LifeStyles Classic 12 bao + 1 Hộp Bao Cao Su LifeStyles Fantasy 12 bao,188000,https://tiki.vn/combo-1-hop-bao-cao-su-lifestyles-classic-12-bao-1-hop-bao-cao-su-lifestyles-fantasy-12-bao-p126945328.html?spid=126945330,,71.0,13348000.0
364,34,Gel bôi trơn Sagami - gốc nước - cao cấp - tuýp 60g,152000,https://tiki.vn/gel-boi-tron-sagami-goc-nuoc-cao-cap-tuyp-60g-p165591897.html?spid=187829570,,,
365,35,Bộ 3 hộp bao cao su Sagami love me Orange 30 cái [Condom Chính Hãng],199500,https://tiki.vn/bo-3-hop-bao-cao-su-sagami-love-me-orange-30-cai-condom-chinh-hang-p114876232.html?spid=187836278,,,
366,36,Bao cao su Siêu mỏng Mát lạnh Safefit Freezer Max hộp 3 cái,28000,https://tiki.vn/bao-cao-su-sieu-mong-mat-lanh-safefit-freezer-max-hop-3-cai-p273118904.html?spid=273118905,,,
367,37,Bao cao su mỏng truyền nhiệt Powermen Gia đình (Hộp 12 cái),32000,https://tiki.vn/bao-cao-su-mong-truyen-nhiet-powermen-gia-dinh-hop-12-cai-p2569995.html?spid=2569997,,60.0,1920000.0
368,38,Bao Cao Su 0.03 Nhật Bản Okamoto Zero Zero Three 0.03 Platinum (H3) - Che Tên Sản Phẩm,168000,https://tiki.vn/bao-cao-su-0-03-nhat-ban-okamoto-zero-zero-three-0-03-platinum-h3-che-ten-san-pham-p200862297.html?spid=200862298,,1.0,168000.0
369,39,Bao Cao Su Okamoto Crown - Ôm Khít - Siêu Mỏng - Mềm Mại - 10s,200000,https://tiki.vn/bao-cao-su-okamoto-crown-om-khit-sieu-mong-mem-mai-10s-p203791130.html?spid=203791131,,,
370,0,Bao Cao Su 0.03 Nhật Bản Okamoto Zero Zero Three 0.03 Platinum (H3) - Che Tên Sản Phẩm,168000,https://tiki.vn/bao-cao-su-0-03-nhat-ban-okamoto-zero-zero-three-0-03-platinum-h3-che-ten-san-pham-p200862297.html?spid=200862298,-37%,1.0,168000.0
371,1,Bao Cao Su Okamoto Crown - Ôm Khít - Siêu Mỏng - Mềm Mại - 10s,200000,https://tiki.vn/bao-cao-su-okamoto-crown-om-khit-sieu-mong-mem-mai-10s-p203791130.html?spid=203791131,-5%,,
372,2,Bao Cao Su Siêu Mỏng Durex Invisible Extra Thin (H10) + BCS 0.03mm Hương Bạc Hà Power Men Invi (H3) - Hàng Chính Hãng 100% - Che Tên Sản Phẩm,350000,https://tiki.vn/bao-cao-su-sieu-mong-durex-invisible-extra-thin-h10-bcs-sieu-mong-huong-bac-ha-power-men-0-03-invi-h3-hang-chinh-hang-100-che-ten-san-pham-p154728140.html?spid=154728141,,1.0,350000.0
373,3,Bao Cao Su Có Gai Size Nhỏ 49 Mm Power Men Tighter Dotted (H12) - Ôm Khít - Chống Tuột - 100% Hàng Chính Hãng - Che Tên Sản Phẩm,119000,https://tiki.vn/bao-cao-su-co-gai-size-nho-49-mm-power-men-tighter-dotted-h12-om-khit-chong-tuot-100-hang-chinh-hang-che-ten-san-pham-p167734545.html?spid=167734546,-16%,2.0,238000.0
374,5,Bao Cao Su Non Latex Sagami Original 0.02 (6s) - Chống Dị Ứng - Nhập Khẩu Chính Hãng 100% - Che Tên Sản Phẩm,260000,https://tiki.vn/bao-cao-su-non-latex-sagami-original-0-02-6s-chong-di-ung-nhap-khau-chinh-hang-100-che-ten-san-pham-p164567692.html?spid=164567693,-30%,,
375,6,Gel Bôi Trơn Sagami - Cao Cấp - Gốc Nước - 60g - Che tên Sản Phẩm,152000,https://tiki.vn/gel-boi-tron-sagami-cao-cap-goc-nuoc-60g-che-ten-san-pham-p182793662.html?spid=187829616,-27%,,
376,7,Gel bôi trơn silicone Pjur Woman 1.5ml dành cho nữ da mềm mại ẩm mịn an toàn dưỡng ẩm tốt,23750,https://tiki.vn/gel-boi-tron-silicone-pjur-woman-1-5ml-danh-cho-nu-da-mem-mai-am-min-an-toan-duong-am-tot-p251444918.html?spid=251444919,-30%,5.0,118750.0
377,8,Bộ 6 Hộp bao cao su OKHQ hương Dâu (1 hộp 3 chiếc) + 6 Hộp bao cao su OKHQ Không Mùi (1 hộp 3 chiếc),88000,https://tiki.vn/bo-6-hop-bao-cao-su-okhq-huong-dau-1-hop-3-chiec-6-hop-bao-cao-su-okhq-khong-mui-1-hop-3-chiec-p17043190.html?spid=17628696,-41%,3.0,264000.0
378,10,"[Hộp 10 cái] Bao cao su Shell Invisible - Siêu mỏng, chống tuột, kéo dài thời gian",280000,https://tiki.vn/hop-10-cai-bao-cao-su-shell-invisible-sieu-mong-chong-tuot-keo-dai-thoi-gian-p174104162.html?spid=174104164,-38%,2.0,560000.0
379,11,Bao cao su G'EXlife Leo 68 - Hộp 3 cái,45000,https://tiki.vn/bao-cao-su-g-exlife-leo-68-hop-3-cai-p270833933.html?spid=270833934,,,
380,13,"[Hộp 10 cái] Bao cao su Shell Perky Prolong kéo dài thời gian, hương cà phê",280000,https://tiki.vn/hop-10-cai-bao-cao-su-shell-perky-prolong-huong-ca-phe-p272413778.html?spid=272413780,,,
381,14,Bao cao su DUREX Fetherlite 3c,40000,https://tiki.vn/bao-cao-su-durex-fetherlite-3c-p273099424.html?spid=273099425,,,
382,15,Combo 2 hộp Bao cao su Okamoto 0.03 Platinum Trong Suốt Mềm Mại Hộp 3 Cái,346000,https://tiki.vn/combo-2-hop-bao-cao-su-okamoto-0-03-platinum-trong-suot-mem-mai-hop-3-cai-p84417979.html?spid=84417980,,3.0,1038000.0
383,16,Bao cao su True-X SeduceX chấm nổi 1 hộp 12 chiếc,155000,https://tiki.vn/bao-cao-su-true-x-seducex-cham-noi-1-hop-12-chiec-p49601077.html?spid=54791423,,15.0,2325000.0
384,18,Combo 3 chiếc bao cao su Ritex JN-RITEX-IDEAL3,63250,https://tiki.vn/combo-3-chiec-bao-cao-su-ritex-jn-ritex-ideal3-p76562252.html?spid=76562253,,47.0,2972750.0
385,19,"[Hộp 10 cái] Bao cao su Shell Perky Prolong kéo dài thời gian, hương cà phê kèm 1 chiếc BCS Gun Super Thin",280000,https://tiki.vn/hop-10-cai-bao-cao-su-shell-perky-prolong-huong-ca-phe-kem-1-chiec-bcs-gun-super-thin-p272415113.html?spid=272415115,,,
386,20,"[Hộp 10 cái] Bao cao su Shell Invisible - Siêu mỏng, chống tuột, kéo dài thời gian",252000,https://tiki.vn/hop-10-cai-bao-cao-su-shell-invisible-sieu-mong-chong-tuot-keo-dai-thoi-gian-p172331236.html?spid=172331238,,2.0,504000.0
387,21,Bộ 36 cái Bao cao su Tâm Thiện Chí Guardian Gia đình - Mỏng trơn - Nhiều dầu bôi trơn,66500,https://tiki.vn/bao-cao-su-tam-thien-chi-guardian-mong-tron-tui-36-cai-p249387961.html?spid=249387962,,6.0,399000.0
388,22,Combo 1 Hộp Bao Cao Su LifeStyles Love Time 3 bao + 1 Hộp Bao Cao Su LifeStyles Zero 12 bao,210000,https://tiki.vn/combo-1-hop-bao-cao-su-lifestyles-love-time-3-bao-1-hop-bao-cao-su-lifestyles-zero-12-bao-p195874509.html?spid=195874511,,10.0,2100000.0
389,23,Bộ 4 Hộp Bao cao su LifeStyles Fantasy có gân ngang ôm sát cao cấp - Hộp 12 bao,376000,https://tiki.vn/bo-4-hop-bao-cao-su-lifestyles-fantasy-co-gan-ngang-om-sat-cao-cap-hop-12-bao-p195874507.html?spid=195874508,,1.0,376000.0
390,24,Gel Bôi Trơn LifeStyles Warm Lovin' Massage Lotion Bôi Trơn Quan Hệ Tăng Cảm Giác Ấm Nóng 50ml,92000,https://tiki.vn/gel-boi-tron-lifestyles-warm-lovin-massage-lotion-boi-tron-quan-he-tang-cam-giac-am-nong-50ml-p124211458.html?spid=124211459,,20.0,1840000.0
391,26,2 Hộp Bcs kéo dài thời gian quan hệ Power Men - Hàng Chính Hãng 100% - Che Tên Sản Phẩm,80000,https://tiki.vn/2-hop-bcs-keo-dai-thoi-gian-quan-he-power-men-hang-chinh-hang-100-che-ten-san-pham-p80585277.html?spid=80585278,,3.0,240000.0
392,27,Bao Cao Su Powermen Hương Bạc Hà Mát Lạnh Tăng Khoái Cảm (Hộp 12 Chiếc),175000,https://tiki.vn/bao-cao-su-powermen-huong-bac-ha-mat-lanh-tang-khoai-cam-hop-12-chiec-p2324143.html?spid=2357561,,29.0,5075000.0
393,28,Bao Cao Su Không Mùi Nhật Bản Sagami 6 Stage Tight Fit (Hộp 12 Chiếc) - 6 Lần Gợn Sóng Tăng Kích Thích - Chống Tuột Tuyệt Đối - Che Tên Sản Phẩm,120000,https://tiki.vn/bao-cao-su-khong-mui-nhat-ban-sagami-6-stage-tight-fit-hop-12-chiec-6-lan-gon-song-tang-kich-thich-chong-tuot-tuyet-doi-che-ten-san-pham-p89122811.html?spid=89122812,,1.0,120000.0
394,29,Bao Cao Su Mỏng Trơn Tạo Cảm Giác Ấm Áp Jex Glamourous Butterfly Hot Type (Hộp 12 Chiếc) - Che Tên Sản Phẩm - SHOP THIÊN THAI,280000,https://tiki.vn/bao-cao-su-mong-tron-tao-cam-giac-am-ap-jex-glamourous-butterfly-hot-type-hop-12-chiec-che-ten-san-pham-shop-thien-thai-p102460858.html?spid=102460859,,5.0,1400000.0
395,31,Gel Sagami Original - Gốc Nước - Nhập Khẩu Nhật Bản - Che Tên Sản Phẩm,250000,https://tiki.vn/gel-sagami-original-goc-nuoc-nhap-khau-nhat-ban-che-ten-san-pham-p183531386.html?spid=183531387,,2.0,500000.0
396,32,Bao cao su LifeStyles SKYN Elite Non-latex cao cấp siêu mỏng siêu mềm cảm giác chân thật không gây dị ứng không mùi cao su size 53mm - Hộp 10 bao - Xuất xứ Úc ( Hàng Chính Hãng ),209000,https://tiki.vn/bao-cao-su-lifestyles-skyn-elite-non-latex-cao-cap-sieu-mong-sieu-mem-cam-giac-chan-that-khong-gay-di-ung-khong-mui-cao-su-size-53mm-hop-10-bao-xuat-xu-uc-hang-chinh-hang-p69081883.html?spid=124237188,,186.0,38874000.0
397,33,"Bao cao su Nhật bản Gai, Siêu Mỏng Sagami Extreme White hộp 10 cái",85000,https://tiki.vn/bao-cao-su-nhat-ban-gai-sieu-mong-sagami-extreme-white-hop-10-cai-p183357091.html?spid=183357092,,,
398,34,Bao Cao Su Durex Kingtex 3S - Phiên bản Ba Con Sói - 100990830,35000,https://tiki.vn/bao-cao-su-durex-kingtex-3s-phien-ban-ba-con-soi-100990830-p17905002.html?spid=271218119,,,
399,36,[Hộp 10 cái] Bao cao su Shell Play Cocks 6 tính năng,450000,https://tiki.vn/hop-10-cai-bao-cao-su-shell-play-cocks-6-tinh-nang-p272414648.html?spid=272414650,,,
400,37,DOLPHI Bao Cao Su Hộp 3 cái,52000,https://tiki.vn/dolphi-bao-cao-su-hop-3-cai-p170922217.html?spid=170922223,,,
401,38,"Bao cao su Durex Invisible - Siêu mỏng, mềm mịn kèm 1 chiếc bao cao su Gun Super Thin",270000,https://tiki.vn/hop-10-cai-bao-cao-su-durex-invisible-sieu-mong-mem-min-kem-1-chiec-bao-cao-su-gun-super-thin-p141002460.html?spid=141002462,,2.0,540000.0
402,39,Bao cao su Powermen,398000,https://tiki.vn/bao-cao-su-powermen-p14188594.html?spid=14188596,,10.0,3980000.0
403,0,Bộ Sản Phẩm Durex: 1 Hộp Bao Cao Su Durex Kingtex 12 Cái Và 1 Hộp Bao Cao Su Durex Kingtex 3 Cái - 100944407,95000,https://tiki.vn/bo-san-pham-durex-1-hop-bao-cao-su-durex-kingtex-12-cai-va-1-hop-bao-cao-su-durex-kingtex-3-cai-100944407-p11221769.html?spid=271218050,-7%,,
404,1,Bao cao su OK chocolate – hộp 144 cái,215000,https://tiki.vn/bao-cao-su-ok-chocolate-hop-144-cai-p217318081.html?spid=217318082,-40%,7.0,1505000.0
405,2,BCS DUREX fetherlite 3S + GỐI ĐI XE CHO BÉ (giao màu ngẫu nhiên),140000,https://tiki.vn/bcs-durex-fetherlite-3s-goi-di-xe-cho-be-p273393403.html?spid=273393404,-10%,,
406,3,Gel bôi trơn Durex Play Warming 100ml,199999,https://tiki.vn/gel-boi-tron-durex-play-warming-100ml-p155014869.html?spid=155014870,-10%,1.0,199999.0
407,5,Bao cao su Sagami Are Are - có gai - hộp 10 chiếc,79000,https://tiki.vn/bao-cao-su-sagami-are-are-co-gai-hop-10-chiec-p165345704.html?spid=187866045,-35%,,
408,6,Bao cao su LifeStyles Mixed Berry Hương dâu 3 loại làm từ cao su thiên nhiên cao cấp ( 3 bao / Hộp ) - Xuất xứ Úc ( Hàng Chính Hãng ),36000,https://tiki.vn/bao-cao-su-lifestyles-mixed-berry-huong-dau-3-loai-lam-tu-cao-su-thien-nhien-cao-cap-3-bao-hop-xuat-xu-uc-hang-chinh-hang-p68832942.html?spid=111918984,-5%,8.0,288000.0
409,7,Gel bôi trơn Titan Gel 50ml,230000,https://tiki.vn/gel-boi-tron-titan-gel-50ml-p8448482.html?spid=68058986,,40.0,9200000.0
410,8,[Hộp 144 cái] Bao cao su OKHQ - Không mùi kèm 1 chiếc BCS Gun Super Thin,220000,https://tiki.vn/hop-144-cai-bao-cao-su-okhq-khong-mui-kem-1-chiec-bcs-gun-super-thin-p145422581.html?spid=145422586,-25%,3.0,660000.0
411,10,"[Hộp 10 cái] Bao cao su Muaisi Hồng - Nhiều gel, siêu mỏng",63000,https://tiki.vn/hop-10-cai-bao-cao-su-muaisi-hong-nhieu-gel-sieu-mong-p155554129.html?spid=155650849,,3.0,189000.0
412,11,Bao cao su siêu mỏng Pharmacity Ultra Invisible (Hộp 3 cái),58000,https://tiki.vn/bao-cao-su-sieu-mong-pharmacity-ultra-invisible-hop-3-cai-p159035929.html?spid=159035931,,14.0,812000.0
413,13,BCS POWER MEN +XỊT HAME,570000,https://tiki.vn/bcs-power-men-xit-hame-p273393448.html?spid=273393449,,,
414,14,Bao cao su siêu mỏng kéo dài hồng Powermen Superthin Longshock (hộp 12 cái),73000,https://tiki.vn/bao-cao-su-sieu-mong-keo-dai-hong-powermen-superthin-longshock-hop-12-cai-p2569291.html?spid=2569293,,74.0,5402000.0
415,15,Combo 1 Hộp Bao Cao Su Siêu Gai Non-latex SKYN Intense 10 bao + 1 Hộp Kéo Dài Thời Gian Love Time,261000,https://tiki.vn/combo-1-hop-bao-cao-su-lifestyles-skyn-elite-non-latex-10-bao-1-hop-bao-cao-su-lifestyles-love-time-3-bao-p195874505.html?spid=195874506,,7.0,1827000.0
416,16,Bộ Bao Cao Su Có Gân Và Gai Siêu Mỏng Sagami Extreme White (10 Bao) Và Bao Cao Su Siêu Mỏng Co Dãn Sagami Xtreme Feel Up (10 Bao),114000,https://tiki.vn/bo-bao-cao-su-co-gan-va-gai-sieu-mong-sagami-extreme-white-10-bao-va-bao-cao-su-sieu-mong-co-dan-sagami-xtreme-feel-up-10-bao-p186107090.html?spid=262784077,,3.0,342000.0
